
---------- Begin Simulation Statistics ----------
simSeconds                                   0.008816                       # Number of seconds simulated (Second)
simTicks                                   8816211866                       # Number of ticks simulated (Tick)
finalTick                                  8816211866                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    155.58                       # Real time elapsed on the host (Second)
hostTickRate                                 56666143                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2252864                       # Number of bytes of host memory used (Byte)
simInsts                                     50000005                       # Number of instructions simulated (Count)
simOps                                       56016502                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   321374                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     360045                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         37042908                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        61691640                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   394477                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       59799430                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  88118                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              6069606                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          13758708                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1438                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            36982331                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.616973                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.175202                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  19262719     52.09%     52.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   3791220     10.25%     62.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   3522520      9.52%     71.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2673357      7.23%     79.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2753902      7.45%     86.54% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2130939      5.76%     92.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1388257      3.75%     96.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    732082      1.98%     98.03% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    727335      1.97%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              36982331                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  186401     11.03%     11.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     11.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     11.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     11.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     11.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     11.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     11.03% # attempts to use FU when none available (Count)
